index,sample,etchlevel,etchtime,element,species,spin,expected_eV,fitted_eV,fitted_stderr,delta_eV
1,BOE_WK1,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.32828919831072,0.0036171400138574478,0.1082891983107217
1,BOE_WK1,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.18027188548106,0.0028435985766328796,0.1002718854810638
1,BOE_WK1,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.608289198310715,0.0036171400138574478,0.1082891983107146
1,BOE_WK1,,,Re4f,ReO2 (Re4+),7/2,42.2,41.80565664638886,0.04096409601777802,-0.39434335361114137
1,BOE_WK1,,,Re4f,ReO2 (Re4+),5/2,44.62,44.233673959218514,0.04204747182501176,-0.38632604078148347
1,BOE_WK1,,,Re4f,ReO3 (Re6+),7/2,43.1,43.22637528534579,0.04219927284121694,0.12637528534578735
1,BOE_WK1,,,Re4f,ReO3 (Re6+),5/2,45.52,45.65439259817544,0.04233126868273376,0.13439259817543814
1,BOE_WK1,,,Re4f,Re2O7 (Re7+),7/2,45.5,45.82395817367624,0.007244197871601755,0.3239581736762389
1,BOE_WK1,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.25197548650589,0.00794237793815033,0.3319754865058897
2,BOE_WK2,,,Re4f,Re metal,7/2,40.35,40.45289771271957,0.0034298338047160206,0.10289771271956738
2,BOE_WK2,,,Re4f,Re metal,5/2,42.77,42.879677177756186,0.0044195436601944926,0.10967717775618269
2,BOE_WK2,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.67289771271957,0.003429833811021931,0.10289771271956738
2,BOE_WK2,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.099677177756185,0.0044195436601944926,0.10967717775618269
2,BOE_WK2,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.90289771271957,0.003429833811021931,0.10289771271957449
2,BOE_WK2,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.32967717775619,0.0044195436601944926,0.10967717775618979
2,BOE_WK2,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.182897712719566,0.003429833811021931,0.10289771271956738
2,BOE_WK2,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.60967717775618,0.004419543853462495,0.10967717775618269
2,BOE_WK2,,,Re4f,ReO2 (Re4+),7/2,42.2,41.854735100166565,0.050112775837894454,-0.3452648998334382
2,BOE_WK2,,,Re4f,ReO2 (Re4+),5/2,44.62,44.28151456520318,0.051552261121274194,-0.3384854347968158
2,BOE_WK2,,,Re4f,ReO3 (Re6+),7/2,43.1,43.282409661031735,0.04949262904236338,0.18240966103173406
2,BOE_WK2,,,Re4f,ReO3 (Re6+),5/2,45.52,45.70918912606835,0.05006208240736096,0.18918912606834937
2,BOE_WK2,,,Re4f,Re2O7 (Re7+),7/2,45.5,45.72530841462831,0.005674799669872665,0.22530841462830864
2,BOE_WK2,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.152087879664926,0.006761422620875962,0.23208787966492395
3,BOE_WK3,,,Re4f,Re metal,7/2,40.35,40.44505923042202,0.003366665019745588,0.09505923042201658
3,BOE_WK3,,,Re4f,Re metal,5/2,42.77,42.87208894985211,0.004272933658315845,0.10208894985211003
3,BOE_WK3,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.66505923042202,0.003366665025493091,0.09505923042201658
3,BOE_WK3,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.09208894985211,0.004272933658315845,0.10208894985211003
3,BOE_WK3,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.89505923042202,0.003366665025493091,0.09505923042202369
3,BOE_WK3,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.322088949852116,0.004272933658315845,0.10208894985211714
3,BOE_WK3,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.175059230422015,0.003366665025493091,0.09505923042201658
3,BOE_WK3,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.60208894985211,0.004272933658315845,0.10208894985211003
3,BOE_WK3,,,Re4f,ReO2 (Re4+),7/2,42.2,41.82364366204707,0.050889953548000376,-0.37635633795293444
3,BOE_WK3,,,Re4f,ReO2 (Re4+),5/2,44.62,44.250673381477164,0.052127550201480084,-0.3693266185228339
3,BOE_WK3,,,Re4f,ReO3 (Re6+),7/2,43.1,43.19587491199962,0.05388351572242795,0.09587491199961562
3,BOE_WK3,,,Re4f,ReO3 (Re6+),5/2,45.52,45.62290463142971,0.05404829717118875,0.10290463142970907
3,BOE_WK3,,,Re4f,Re2O7 (Re7+),7/2,45.5,45.9220381240077,0.007015128742493451,0.4220381240076989
3,BOE_WK3,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.349067843437794,0.007636399846679277,0.42906784343779236
4,Control_WK0,,,Re4f,Re metal,7/2,40.35,40.46018458558453,0.0019413301861759115,0.11018458558452693
4,Control_WK0,,,Re4f,Re metal,5/2,42.77,42.885461430209034,0.0028222832836339016,0.11546143020903088
4,Control_WK0,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.68018458558453,0.0019413301856261744,0.11018458558452693
4,Control_WK0,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.10546143020903,0.0028222832836339016,0.11546143020903088
4,Control_WK0,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.91018458558453,0.0019413301856261744,0.11018458558453403
4,Control_WK0,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.33546143020904,0.0028222832836339016,0.11546143020903799
4,Control_WK0,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.190184585584525,0.0019413301856261744,0.11018458558452693
4,Control_WK0,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.61546143020903,0.0028222832836339016,0.11546143020903088
4,Control_WK0,,,Re4f,ReO2 (Re4+),7/2,42.2,41.8,1.6950260103180676e-09,-0.4000000000000057
4,Control_WK0,,,Re4f,ReO2 (Re4+),5/2,44.62,44.2252768446245,0.0026301718211430318,-0.3947231553754946
4,Control_WK0,,,Re4f,ReO3 (Re6+),7/2,43.1,43.00778350334448,0.06269773708888132,-0.09221649665552434
4,Control_WK0,,,Re4f,ReO3 (Re6+),5/2,45.52,45.43306034796898,0.06258372759712118,-0.08693965203102039
4,Control_WK0,,,Re4f,Re2O7 (Re7+),7/2,45.5,46.109921897049446,0.018279873009475072,0.6099218970494462
4,Control_WK0,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.53519874167395,0.018231029892624734,0.6151987416739502
5,Control_WK1,,,Re4f,Re metal,7/2,40.35,40.44867361589438,0.002662677745023089,0.09867361589437706
5,Control_WK1,,,Re4f,Re metal,5/2,42.77,42.87296565755676,0.0034020587222686792,0.10296565755675857
5,Control_WK1,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.66867361589438,0.002662677752213792,0.09867361589437706
5,Control_WK1,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.09296565755676,0.0034020587222686792,0.10296565755675857
5,Control_WK1,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.89867361589438,0.002662677752213792,0.09867361589438417
5,Control_WK1,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.322965657556765,0.0034020587222686792,0.10296565755676568
5,Control_WK1,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.178673615894375,0.002662677752213792,0.09867361589437706
5,Control_WK1,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.60296565755676,0.0034020587222686792,0.10296565755675857
5,Control_WK1,,,Re4f,ReO2 (Re4+),7/2,42.2,41.800000000000026,3.234263405563593e-08,-0.39999999999997726
5,Control_WK1,,,Re4f,ReO2 (Re4+),5/2,44.62,44.22429204166241,0.002843598320331736,-0.39570795833758865
5,Control_WK1,,,Re4f,ReO3 (Re6+),7/2,43.1,42.94553872976603,0.05765007986057236,-0.15446127023397338
5,Control_WK1,,,Re4f,ReO3 (Re6+),5/2,45.52,45.36983077142841,0.05659055074040093,-0.15016922857159187
5,Control_WK1,,,Re4f,Re2O7 (Re7+),7/2,45.5,45.973405215089635,0.01762013331343069,0.4734052150896346
5,Control_WK1,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.39769725675202,0.018085905181441136,0.47769725675201613
6,Control_WK2,,,Re4f,Re metal,7/2,40.35,40.45248935097982,0.002687463993337393,0.10248935097981615
6,Control_WK2,,,Re4f,Re metal,5/2,42.77,42.87519735962331,0.0034488184126993202,0.10519735962330401
6,Control_WK2,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.672489350979816,0.002687463995004136,0.10248935097981615
6,Control_WK2,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.095197359623306,0.0034488184126993202,0.10519735962330401
6,Control_WK2,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.90248935097982,0.002687463995004136,0.10248935097982326
6,Control_WK2,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.32519735962331,0.0034488184126993202,0.10519735962331112
6,Control_WK2,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.182489350979814,0.002687463995004136,0.10248935097981615
6,Control_WK2,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.605197359623304,0.0034488184126993202,0.10519735962330401
6,Control_WK2,,,Re4f,ReO2 (Re4+),7/2,42.2,41.80000000000001,2.445443185940021e-08,-0.3999999999999915
6,Control_WK2,,,Re4f,ReO2 (Re4+),5/2,44.62,44.2227080086435,0.0028845261177432597,-0.3972919913564965
6,Control_WK2,,,Re4f,ReO3 (Re6+),7/2,43.1,42.96175033594604,0.05647241200503044,-0.13824966405395855
6,Control_WK2,,,Re4f,ReO3 (Re6+),5/2,45.52,45.38445834458953,0.055338225376251424,-0.1355416554104707
6,Control_WK2,,,Re4f,Re2O7 (Re7+),7/2,45.5,45.959095568786225,0.01774871049969188,0.4590955687862248
6,Control_WK2,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.381803577429714,0.018294318198188154,0.4618035774297127
7,Control_WK3,,,Re4f,Re metal,7/2,40.35,40.44915266809255,0.0021181120144812262,0.0991526680925503
7,Control_WK3,,,Re4f,Re metal,5/2,42.77,42.8714978666365,0.0029415987665589215,0.10149786663649962
7,Control_WK3,,,Re4f,Redp1 (Reδ+1),7/2,40.57,40.66915266809255,0.002118112016573778,0.0991526680925503
7,Control_WK3,,,Re4f,Redp1 (Reδ+1),5/2,42.99,43.0914978666365,0.0029415987665589215,0.10149786663649962
7,Control_WK3,,,Re4f,Redp2 (Reδ+2),7/2,40.8,40.899152668092555,0.002118112016573778,0.0991526680925574
7,Control_WK3,,,Re4f,Redp2 (Reδ+2),5/2,43.22,43.321497866636506,0.0029415987665589215,0.10149786663650673
7,Control_WK3,,,Re4f,Redp3 (Reδ+3),7/2,41.08,41.17915266809255,0.002118112016573778,0.0991526680925503
7,Control_WK3,,,Re4f,Redp3 (Reδ+3),5/2,43.5,43.60149786663651,0.002941598755149949,0.10149786663650673
7,Control_WK3,,,Re4f,ReO2 (Re4+),7/2,42.2,41.800000000000004,1.1321968654016707e-08,-0.3999999999999986
7,Control_WK3,,,Re4f,ReO2 (Re4+),5/2,44.62,44.22234519854396,0.0027286699699280025,-0.39765480145603505
7,Control_WK3,,,Re4f,ReO3 (Re6+),7/2,43.1,42.983691923068825,0.05328051282061544,-0.11630807693117617
7,Control_WK3,,,Re4f,ReO3 (Re6+),5/2,45.52,45.40603712161278,0.05238101136416787,-0.11396287838721975
7,Control_WK3,,,Re4f,Re2O7 (Re7+),7/2,45.5,45.960968010269795,0.01625727270648665,0.46096801026979506
7,Control_WK3,,,Re4f,Re2O7 (Re7+),5/2,47.92,48.383313208813746,0.016727060843758423,0.4633132088137444
